user_id,tweet_id,tweet_creation_date
1371551211351121920,1609542969157197827,2023-01-01T13:32:02.000Z
1554589610881286145,1609543158765092867,2023-01-01T13:32:47.000Z
409997594,1609543473044021250,2023-01-01T13:34:02.000Z
1253982074542981121,1609543808756187137,2023-01-01T13:35:22.000Z
1364130692075028483,1609544153918050305,2023-01-01T13:36:44.000Z
33291730,1609544565421379584,2023-01-01T13:38:22.000Z
2729348017,1609545702195007488,2023-01-01T13:42:53.000Z
2729348017,1609545715746758656,2023-01-01T13:42:57.000Z
2729348017,1609545729919311872,2023-01-01T13:43:00.000Z
1565280726156804099,1609546694378622977,2023-01-01T13:46:50.000Z
221320213,1609546900083974145,2023-01-01T13:47:39.000Z
46647143,1609547411650760709,2023-01-01T13:49:41.000Z
1465977386613182464,1609547728731738116,2023-01-01T13:50:57.000Z
1527530359226871808,1609548022639202305,2023-01-01T13:52:07.000Z
1269380912929792001,1609548148577374209,2023-01-01T13:52:37.000Z
1345319606802640896,1609548500949254145,2023-01-01T13:54:01.000Z
2820436394,1609549036729831424,2023-01-01T13:56:08.000Z
267010316,1609549067557933056,2023-01-01T13:56:16.000Z
411743553,1609549313931190274,2023-01-01T13:57:15.000Z
488396617,1609549321007161344,2023-01-01T13:57:16.000Z
