user_id,following,followers
1614439301202464771,53,10
1521681311550820354,276,158
1345876340701089793,466,1786
107019880,3846,2969
3166017158,8900,14888
1432080761830748160,2559,5005
398242782,316,191
814413867715416064,1118,3388
798975665089298433,756,1204
935866386,372,240
147285166,1523,468
1454640782279905286,217,249
2866083065,640,919
2405045582,145,130
1598997547472805888,27,7
191995580,1042,228
3858335056,2540,1345
20601162,4004,5069
901199546,401,339
1152286776779841536,310,34
1508717300786020357,235,15
946211059232321536,35,232
1355850454622564363,19,7
1372758089225539588,14,1
1581048804152852483,57,12
1391283626927542273,229,57
1079924130483441669,1032,75
1430451671482654723,6,4
1093316348992724992,368,168
2654901148,933,210
1529784850693103616,58,14
1561368017287712769,114,5
1058127956986474497,3097,2680
37881494,139,47
1383732403559014406,1603,1192
785161138543529984,1221,511
913708735822000128,873,647
937607468615532544,512,280
1608027948908511232,252,148
1183013214080000001,11,14
1393965190559932418,13,102
910235929285074944,1006,834
982125481125228544,2044,2047
750781552053878788,10529,9621
1375694219310944257,251,302
960242133885054976,36,146
1399753706313187333,760,570
2996934331,48,1086
1313845874796027908,1963,878
1570390752429056000,157,274
2363891704,529,39
1456274962273038344,1049,1237
1504318800782495749,217,333
1249337583953461248,12,12
1040755799222575106,3438,3532
767751971545686016,89,964
605325861,178,558
787422973850374144,1658,6218
1048586755065241600,1196,2396
1305206651759206400,236,526
1275976753723379712,2036,648
1482854875872755714,326,224
105538869,610,561
1061589188477210625,1125,1048
17446160,1433,1053
1500904395575201792,39,13
1261491130375573504,177,154
1298249981069914113,620,121
1649029021,363,41
3437520154,358,43
2198146752,4622,3552
1242752946590318594,3241,3603
884070565778247682,807,527
447632769,1820,756
1492992049829851138,203,13
1391065026887360516,251,14
1482690504328466433,139,134
2895293762,1185,2844
1387076905178910720,51,2
248293444,1850,1332
1351791094011490309,47,124
1100957101189410816,273,5833
931573908473569280,85,527
1456241162528776197,5002,2665
767696365120065536,0,394
1537409563078565888,933,226
1535370281639763969,171,237
1050153863016255488,4721,4684
214266401,4995,1509
1250624455,147,24
16590643,1609,4845
1114854048946163712,296,195
1018101467994042368,131,76
254241053,2518,1304
2384116243,1249,342
757250499787751424,12656,12746
827368217160998912,320,554
2424704412,2140,2449
542335204,270,288
1257632254219751424,329,27
1563916119244607488,8,32
1329228208319901696,148,67
1148832517966798849,25,1148
947263105,23702,23851
1575484633923211266,1,3
337207481,2232,1793
523070050,946,702
1015944516799533056,4954,1099
2704593300,2,4132
1612403294969667586,51,2
849531190654709761,20210,18370
1075542133216468993,36,87
479243058,253,202
1509274277341769739,35,4
1277630937313038337,33,10
2956591833,113,16
1378916441047457793,17,3
1423219987234267138,51,6
1032201848940376064,778,4211
2887511660,813,305
4716738452,191,148
14310234,3335,3312
1600768714659463169,627,170
1582433259824320513,77,3
1361255412964745217,1462,317
2254024212,183,437
703353482745663488,273,10966
1595978449956483072,677,519
1201290431289446400,53,6
1598513689484738564,126,15
767020984188764160,212,20
3836199688,17866,16018
1296547897002135552,206,45
1151165388748726274,151,137
1475943004099821573,407,65
2830858406,1015,585
927014480,352,834
2712426876,551,636
1271501577652666368,14,11
898140024,1110,688
1521299747000225793,255,69
866702101,263,763
1287347193758744578,1185,1075
1324907623754424321,10259,11245
1524474808817397760,39,1
1245313004729753602,6,495
828777835930095617,2126,95
1457551325600772099,4949,6037
1355947719106420739,508,21
1196075451799756805,1648,3461
946296737672646656,57,88
18484399,2832,1450
1506883432130953218,1874,238
1601502951947833345,19,4
445093691,2454,544
2545897329,853,359
3119751675,6148,5587
1237319470340767744,1,391
1222274136510210048,6,15
1046951425950011392,626,119
319300505,65,13
1252313225011449856,1,4418
905096102504005633,728,460
804228903736905728,3259,1256
1012992027095699456,493,261
44570645,72,104
1376672064631943168,64,7
1382023500655910915,61,10
1573423398096617472,20,14
82013138,438,571
50525770,833,338
1472736096740069383,364,85
896385884,800,146
743555605881839616,1849,1912
1390416144322936832,2079,1345
1548725186224168964,1465,377
1339082382167613442,379,410
39283564,4983,1680
1442102579467481096,46,2
1127964182010322945,37,5
20506934,1137,9439
108521024,210,74
1461789361759035399,464,34
1602220243765428224,114,43
1121481769017069568,2015,1803
1534693642866130949,0,0
4478045414,125,29
2921491139,3639,3067
4857495550,225,384
848302102694682624,334,29
1295341819174191104,95,20
1198175804523524096,4996,1204
947982510482477057,2243,2202
1331037722086158338,1,4975
717051797043613696,71,110
1599235889947103233,116,24
1318305903922348034,251,20
1478946425790738438,36,43
354234611,138,1333
1303468928388288519,97,75
1583967404631130116,76,19
766738804048887809,1311,218
164889672,2363,6662
1634756136,197,68
1172644338318360577,4670,3287
1477692267246858246,1024,1420
140558054,161,419
848689523345285121,3912,197
1108771583991205888,322,310
1564930638020476930,55,12
1551411489235521536,8,0
1430652552354443264,710,1022
889191649,1305,1293
1190181323031371778,269,51
1198988021204443136,874,30
474540761,308,81
540400810,1441,118
1524026045304877058,140,6
144286231,190,540
1601794138260766720,3,1
216786038,1125,516
1520709482631901186,207,463
1276051810923528195,4,6
817648951641968640,738,4679
2490717708,121,315
805796114570113030,181,195
1589695252134240256,3865,4376
1147503842147340294,779,78
1393967913242173443,391,193
1118360624747040768,592,587
1540843520696647680,320,51
1362177019,2388,1320
236147077,1985,803
605124894,148,118
923324467497062400,71,31
228349563,561,1051
102290167,852,3265
862827463365324800,584,72
2627893322,239,2312
1595546707571384327,7,87
2197559980,2222,312
1610310280944173056,333,119
343000011,1253,165
1373446310691475456,68,15
525005120,87198,100079
1612624679134703618,304,89
1426224302072926210,41,3
1255573063434932224,258,92
1577792613041803270,1147,85
21265939,2354,1316
116385296,5464,6016
1466767909141762057,29,24
3950404918,12,20
1551514371045605376,9,5
1388296844,201,355
438639903,554,125
2912679671,3253,1759
903798097041612800,1101,52
1461241574872944641,168,113
891281879969693696,42,120
1448698358198149120,140,11
1133472782715686912,30,69
1162980696,162,113
1891551493,1237,2116
1151460887548649472,233,28
6549332,39689,65588
1088034003213533189,115,7
808397035858706432,522,24
1436659929834795015,218,5
911701415508054017,59,15
53864882,2199,49447
1468001134463774723,69,25
895411468795092992,2524,3161
839956412264562690,1240,54
1457434562246631433,36,9
982336715389063169,335,73
873258605021200384,48,8
1280379152353447936,291,1342
1390016753275752448,64,13
247222150,214,1036
1135799110852915201,411,479
38288371,464,135
415029238,727,633
1572318959243771905,350,348
1593683989855981576,21,16
1342567094215454720,8,6502
1886296609,1218,1557
1081719988296318976,94,9
448629910,985,634
1565847125488914433,19,0
1116940807683170304,387,39
4600567693,46,141
1500438200330092544,37,39
956293176809181184,103,83
1000705110073331712,710,145
1069321861060800512,1717,910
752828282500964352,210,228
1525329301586948096,17,0
722634337,81,4302
1517139552556658694,6,6
1153143199512182784,20,2
1482774368870887424,460,192
519885685,2356,2567
1426946806202736640,58,9
1373738913655894027,10490,13620
744233193428099073,88,62
1595568907229732864,460,14
2762411758,3337,2144
549748454,2446,1420
1334387994632081408,270,554
14075836,6765,53154
1541102152889896961,899,880
910237794697662466,371,1272
1499937956038987780,7,0
118180401,110,91
1286188078999248896,373,779
904548955,481,1831
1613369253297627139,276,65
1242869738365169665,1551,3424
1214213643736248320,232,38
1038314975968866304,2667,3594
1537217006,626,184
979733994840514560,1734,77
1104792862275850250,500,79
1589556233370931200,174,19
926852450950238211,2817,19124
524408144,1855,228
1483832770736578560,28,19
1214867752676147200,908,1020
110893961,636,1771
1332408349477003266,75,15
1277805189962006530,73,14
1149079030223667201,208,216
1299361280596144130,19,8
110057673,562,23086
1383757832282001419,208,272
1504523126289354756,82,14
617029017,3206,8540
458545739,325,228
1530510122010783749,7,1
971796222523723777,122,11
1012031323,1422,1840
833528251112882176,131,818
86635739,2954,2334
947778725990383616,658,57
4453243582,386,308
1155987313396088833,314,128
1574865520242860057,20,4
1280465552297717761,483,476
883756605011054596,4993,1685
339822479,824,423
968047974763790336,83,53
1287249130453004288,287,173
81982818,518,796
893919588223733760,173,32
1566527466503606282,46,463
1478420765104119809,4576,85
931000022979760130,576,358
4662549279,4769,2786
1350775926498471936,136,134
992416896115990528,3365,1641
1418965434003566592,64,21
45522352,2138,533
209885740,1277,1278
1150518291288469506,1351,1981
1420178267261243392,126,13
27899287,4448,3909
1571766402423599104,118,15
4247254455,427,317
1218302535582257152,3929,1099
1593602633465581568,102,47
937237236,4893,2504
1889576407,1420,446
1200330399102197761,11716,11518
1179273060798619648,3029,5056
1249036270388547586,2766,16147
1437141985404624899,338,63
3498329896,445,167
358828079,663,674
70024303,163,46
1459057942507003905,1715,3209
1583109458753835008,1659,92
135463718,286,322
818122840067207172,1079,708
2345377595,949,82
1584396157614452736,1547,87
973400686300942337,450,47
1571912140214382593,2239,104
42034114,190281,259036
1499567311669366788,1,3376
1311219226091360259,0,596
181292273,586,3794
1222863689885179905,268,461
2738587539,1207,36
860293529683189761,5000,721
1321035759235878914,607,525
4430989042,345,127
1250154004740333568,137,10
1520072755349180416,286,78
1584250593601798144,139,95
1553720837139795968,12,7
389548615,4577,27723
1031498074806308865,311,236
74717905,361,378
1153436407152762882,619,707
1329979907305332739,57,85
1177723737195438081,418,140
1300021443992924160,663,349
1051329975973027840,314,332
1348554041945690112,745,261
997053871,3638,1064
1544533267294179328,64,22
1059847589959553025,209,92
64477172,467,353
897436582130589697,359,794
190847432,223,227
2617830474,654,1042
894112589227184128,329,462
1276228942257586177,2010,1274
1426768139178582018,104,8
4161868503,263,1778
988101455239417857,1944,10701
1343743490811973633,89,29
1051923239008636928,13,8
1463302844090499073,20,19
954901112141774848,1113,1034
1270005593697390594,135,17
1607118465365590017,1300,439
4444096709,4310,4959
1464814331409969155,117,14
1231286474034876419,3,11
889137438,836,21631
2733209255,237,7
1125697132848123905,1135,657
916443789362978822,243,239
2669528197,4834,3733
1363940883981303809,150,6
2675240887,4970,4051
1322554165437075457,117,3
1368236089,1280,942
1496573948544397316,179,11
1453366246309863426,226,89
4093942522,242,396
1171357772518051841,1,10
560442836,121,177
1549811097733144577,7,16
1256882669037785094,375,47
1394910502338408452,1451,1086
1494766936617537552,0,547
988393742787923968,1036,1128
801450547136040960,266,196
1364091533268549639,436,7813
1578218443,244,266
125514857,1896,718
1261631357849083905,325,619
64873455,1349,2304
1605023371112087554,1,0
23331132,19134,41641
789092511306420224,332,201
1480627296,1215,2341
1254867064088604678,5001,967
1410625177268981764,465,452
3309857426,795,504
1613889689852731392,8,2
1504073486121193484,169,101
989164854710886401,1971,974
984553579817160704,8,30
1586902360521048065,247,78
1682968670,31,43
841058517398257664,22398,22427
1444916792325935109,15,11
801230858,85,38
399589299,348,524
3181704979,388,76
1403031834963886085,1067,558
1556607482449231872,146,144
1600545441384480779,1,2
1135213148468908032,163,271
1053432535,5007,1271
1597468939747041281,9,3
53373891,1033,4926
1512327247524515840,7,0
1128387676531511296,164,52
588470328,1367,982
270490544,519,686
1292129668750020609,82,33
1523087631550074880,143,44
1472000459409801217,56,29
157426436,119,31
1593865316333162497,99,18
1581322562646294532,570,153
1509374580732923908,122,87
1539317721417977859,52,54
1406102567117938690,0,399
290019083,1649,10503
1449437852203241474,381,421
1038069812738568192,926,2055
1065644932918984705,173,157
1017316381996539904,34,20
1549622684681732096,12,0
946895603983880192,1524,1887
1253382949812174849,1102,1014
1115926380309549056,1191,261
890261554381426688,344,549
1468628134530777088,511,21
747112348754731008,904,476
1609107138688729088,18,0
995358135207448576,79,266
3019669140,21,227
958315439515422721,3601,558
946865593,203,193
707007767819603968,1,1471
1603632739416154112,3,34
1062765737595559936,2717,2725
515570184,262,100
258994426,122,266
1418983782544248843,493,383
1510990118466822151,232,48
1396139603497676802,52,2
189021120,1073,154
804744025769185280,126,215
339311773,1493,871
1927414610,737,785
2332101462,997,992
3075271130,238,156
1449077936183660551,325,535
1332579848,108,370530
1284541089823809537,65,8
1585179678,1639,2741
1599754136219680770,82,31
1186722806400192512,241,91
1260826703305281536,136,122
1276942953194442752,1158,2263
703743465,312,126
1860753968,874,150
1384093333484572683,1734,45
174639786,23638,25639
1457747883135012873,9,9
3743398212,4986,2929
1611368705614544896,314,49
904144789,397,712
1208459842475528192,527,562
1356710798429667328,36,18
513145512,116,11
1496871171547148289,45,15
17190187,358,7178
732655649520291840,3006,1385
1295015170415005696,131,135
73704011,3212,317198
1592843617747566594,315,31
1006855306280828928,181,1107
44150176,18624,53846
757258099929575424,962,2821
1563065837493551104,80,24
1264568177956212736,60,105
1580277491989626880,24,15
2581701048,453,196
2309956490,1619,2311
2654540376,422,132
376859752,922,801
2149001483,320,143
865093515344306176,165,168
117711556,216,531
2686349227,267,376
1467847453990735876,6,4
1613642324042473473,68,103
1134232627,1537,872
1148364007688081408,134,61
1307230582896824320,19,74
2931249574,251,146
23832360,23865,29285
1677400603,325,174
2225774215,305,255
1097238871035781120,590,1071
940436425,1240,1728
85211332,210,26
1392171547855441923,25,11
1538953100144390145,16,4
1453034772469592072,51,14
165329952,7617,7200
1526324056143839235,248,335
59015693,812,1163
2343506760,828,319
909678366,311,301
1450144404182872070,315,35
1581843739055517696,38,17
776659164,4882,3056
23026561,4216,6961
2930630698,7543,8272
1576929798,374,113
30172223,163,67
488538223,2434,2882
999536318999924736,14,85
1607932232815239168,16,4
3058663791,2031,8230
1038020134831415296,279,32
924642821641924608,360,490
2200988299,0,146
764962099,606,344
777119106931851264,856,81
1585268224202981377,426,170
