user_id,tweet_id,tweet_creation_date
1295982960236064770,1609572733137862657,2023-01-01T15:30:18.000Z
18047319,1609572833369243649,2023-01-01T15:30:42.000Z
1101533776402890752,1609574291900698625,2023-01-01T15:36:30.000Z
1276651360247787520,1609575610891878401,2023-01-01T15:41:44.000Z
1487130900487884809,1609576449304068096,2023-01-01T15:45:04.000Z
1528377983521521664,1609576852053700611,2023-01-01T15:46:40.000Z
1236350502444716033,1609577033679667201,2023-01-01T15:47:23.000Z
724818984,1609577166647492609,2023-01-01T15:47:55.000Z
87385676,1609577808594112512,2023-01-01T15:50:28.000Z
137401262,1609581020646350849,2023-01-01T16:03:14.000Z
1306723975574282244,1609581051436830726,2023-01-01T16:03:21.000Z
24097375,1609581288230461444,2023-01-01T16:04:18.000Z
1026635314054479872,1609582447003418626,2023-01-01T16:08:54.000Z
1562902989517467649,1609582609360617473,2023-01-01T16:09:33.000Z
1207860381370081280,1609582770090549255,2023-01-01T16:10:11.000Z
1584536759425290240,1609583217287249922,2023-01-01T16:11:58.000Z
2239688594,1609583854628573187,2023-01-01T16:14:30.000Z
916735651902623744,1609585396161122305,2023-01-01T16:20:37.000Z
16152237,1609585580886687745,2023-01-01T16:21:21.000Z
901311970476867584,1609585612570660864,2023-01-01T16:21:29.000Z
3436904097,1609585612318818304,2023-01-01T16:21:29.000Z
1563497912403128320,1609586767329431553,2023-01-01T16:26:04.000Z
2371409042,1609588253543333890,2023-01-01T16:31:59.000Z
1239301007542190081,1609589010753814528,2023-01-01T16:34:59.000Z
804744025769185280,1609590679444807683,2023-01-01T16:41:37.000Z
42704025,1609591302336692225,2023-01-01T16:44:05.000Z
16487415,1609593453243158528,2023-01-01T16:52:38.000Z
1005135519355768832,1609593702212853760,2023-01-01T16:53:38.000Z
783701912654794752,1609594556927852546,2023-01-01T16:57:01.000Z
1268596709963202560,1609595354026213376,2023-01-01T17:00:11.000Z
814413867715416064,1609595771430526978,2023-01-01T17:01:51.000Z
1275523886055120896,1609595919841824771,2023-01-01T17:02:26.000Z
88116879,1609596199702761472,2023-01-01T17:03:33.000Z
1036713278846771200,1609597341836738561,2023-01-01T17:08:05.000Z
361589503,1609600624403832832,2023-01-01T17:21:08.000Z
874394695,1609600847914098688,2023-01-01T17:22:01.000Z
1593393075111329792,1609602853823254529,2023-01-01T17:29:59.000Z
1410292707264765952,1609603628800643072,2023-01-01T17:33:04.000Z
1481580900613767170,1609605435631230981,2023-01-01T17:40:15.000Z
1276651360247787520,1609605729630961666,2023-01-01T17:41:25.000Z
2369380332,1609605746685091843,2023-01-01T17:41:29.000Z
1569009953968427012,1609607278298279937,2023-01-01T17:47:34.000Z
1115964562560442368,1609607416139636736,2023-01-01T17:48:07.000Z
1416723612367785987,1609609855194615815,2023-01-01T17:57:49.000Z
1597851157665292290,1609610564069912577,2023-01-01T18:00:38.000Z
1306723975574282244,1609610870098743296,2023-01-01T18:01:51.000Z
1577513575203196929,1609612436805660673,2023-01-01T18:08:04.000Z
1608532438052904963,1609613028558872577,2023-01-01T18:10:25.000Z
1531989976392601600,1609613559507337216,2023-01-01T18:12:32.000Z
1085641987280248832,1609614509005770752,2023-01-01T18:16:18.000Z
1489788206904193028,1609614763792732161,2023-01-01T18:17:19.000Z
1075448857390186497,1609620015208370178,2023-01-01T18:38:11.000Z
779429942425628672,1609620454888861707,2023-01-01T18:39:56.000Z
